ID,Title,Location,Salary,Summary
8bcc7807085700a7,클라우드 오퍼레이션 엔지니어,NHN SOFT 4.4 성남 판교역,,"Linux, Windows Server 트러블 슈팅 숙련자 - 2년 이상의 개발 경험자(PHP, Python 등) - 아래 기술 분야중 1개 이상의 풍부한 지식 및 운영 경험 보유자 (ElasticSearch..."
b95d00f1145e5ef3,(광주취업맛집1위)2021년도 국비 기술교육생,대한상공회의소 광주인력개발원 광주 광산구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
4ec305f59ce64060,게임이상탐지 분석/개발,Nexon 성남 분당구,,"기법 적용에 필요한 프로그래밍 능력 ( Python) - SQL 활용 능력... 대시보드 개발 능력 솔루션 개발자 - 한 가지 이상의 개발 언어( Python, Java, Scala)에 숙련된 프로그래밍 능력 - Linux..."
5c1c382847fa0667,[한화테크윈]HW 개발 경력 채용,한화그룹 4.2 서울,,"Language 필수, Python 가능 - Image Processing... 설계, System-Verilog 및 UVM 설계 - C/C++, Python 가능, Timing report 분석 가능(DC, PT) O명 판교..."
f0b26e01bccd1591,[김해 포스트코로나 청년일자리 지원 사업] 2021년 (주)디앤알팩토리...,디앤알팩토리 경상남도 김해,,"성과금 지급, 정기 휴가. 직무 내용 - 직무 내용 : Mavlink Protocol, Arduino, Python, C / C+, Java 를 이용한 소프트웨어 개발. [근무시간 및 형태] 주 5일 근무 (오전) 10시..."
b40a553df450c1b4,[데이타게이트 코리아] IT지원 기술자/개발자,데이타게이트코리아 서울 구로구,,Platform 사용 경험자 ㆍApache OSS(Open Source Software) 사용 경험자 ㆍJava/ Python 개발 경험자 0 명 근무조건 고용형태: 정규직(수습기간3개월) 근무부서: 솔루션사업팀 인근전철역...
969d5d92ff231296,[대기업 통신사] 데이터 사이언티스트 초빙,TrueHR 서울 용산구,,"모델링 Tool(R, SAS, Python 등) 석사 출신 우대 ADP... Google Analytics), 분석, 모델링 Tool(R, SAS, Python 등) 석사 출신 우대 ADP 소유자 우대 0 명 근무조건 고용형태..."
23a1ef56cec26ba1,정보기획 경력 - 2021030201,커리어포커스 서울,,"대졸(4년제) 이상 2) 경력 : 3년~15년 : - 대외정보 수집, DB분석 및 정보화 경력 - R Python 및 분석 Tool 사용 가능자 - 빅데이터 분석 및 빅데이터분석 관련 자격증 우대 5. 근무부서 및..."
9e8bab2ecbb48d29,"웹개발, 백엔드 외 신입/경력 계약직",뚜껑 서귀포 서귀포시,,통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML
444320d2e49672dc,"Application Engineer South Korea (Physics, EE)",Zurich Instruments 대한민국,,"Experience in programming languages LabVIEW, MATLAB, Python or C is a plus. Availability to travel, around 25%. Moreover, we..."
2cfd15907402c5cc,DGIST 제2차 계약직 연구원 채용공고,대구경북과학기술원 대구 현풍면,,천원 이내 수행 내용 Machine learning (Deep learning) 알고리즘 개발 Python/Tensorflow 프로그래밍 Matlab/simulink 모의실험 자율주행 자동차 혹은 전문 서비...
82d3ee89cf6b7fb3,[Biz] 광고 공통플랫폼 Data Engineer/DMP Enginee...,네이버 서울,,"Kotlin, Java, Scala, Python 중 1개 이상의 언어를... Engineering [자격요건] - Jav a, Scala, Python 등의 언어를 활용한 소프트웨어 개발 역량 - 리눅스 환경에서의 시스템..."
e27c921dfbf357ac,네이버 클라우드 플랫폼 기술지원,NIT Service 성남 삼평동,,"클라우드 서비스 운영 경험 (AWS, Azure, KT Cloud 등) - Shell Script, Python 활용 가능 - 국가보훈대상자 및 장애인은 법령에 의거 우대 (※입사지원 시 보훈/장애사항 체크 필수..."
d7d14d531a072930,BigDate 플래폼 S/W 엔지니어(Ingestion),에스케이플래닛 성남 분당구,,인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Linux|인터넷·IT·통신·모바일·게임>응용프로그래머>Unix
8188fd96cce5bddc,[우수훈련기관]전액무료 IT교육받고 취업하자,휴먼교육센터 청주 흥덕구,,UI 개발자 데이터베이스 개발자 AI활용 소프트웨어 개발자 JAVA& Python개발자 접수방법 및 접수기간 접수기간 : 2021년 02월 17일까지... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
a1db36bb69f67c6f,[카카오 클라우드] 대용량 분산 스토리지 개발자 모집,카카오 4.0 성남 판교역,,쓰레드 기반 네트워크 프로그래밍 경험이 있으신 분 Go 언어로 프로덕션 레벨의 문제 해결 경험이 있으신 분 Python 등의 스크립트 언어를 하나 이상 다룰 수 있으신 분 HBase 등의 NoSQL 시스템 운영이나 사용 경험...
afe92c03320fe1b3,카카오 광고 서비스 알고리즘 및 시스템 개발,카카오 4.0 성남 판교역,,"함께 하고 싶습니다. 지원자격(공통) 하나 이상의 프로그래밍 언어에 익숙한 분 (C/C++, Java, Python, Go, Scala 등) [알고리즘 개발 업무 관련 지원 경우] 데이터 마이닝 또는 머신러닝 지식/경험이..."
5d2bbe4c649db4f4,DevOps Engineer,Toss 서울 강남구,,"요건 - 4년 이상의 소프트웨어 엔지니어링 혹은 시스템 운영 경험이 있으신 분 - C, Golang, Python, Javascript 중 하나 이상의 언어에 능숙하신 분 - 대규모의 분산환경에서 ELK 기반 metric..."
15edcadd124ad99a,매칭 데이터분석,Nexon 성남 분당구,,"최적화 된 모델을 적용하고 평가합니다. 지원자격 [이런 경험을 가진 파티원을 찾습니다.] - SQL, Python 등의 언어를 통해 데이터를 가공한 경험이 있는 분을 찾습니다. - 문제에 적합한 머신러닝 모델을 선택하고..."
5fabc892216e1c62,[Business Insights] Business Data Analys...,PUBG 서울,,"analytics... digital, consumer facing company • Knowledge of Python and Spark • Experience with large individual customer..."
6a68f8486233d014,해양물리사업부 (조사 및 분석),선영종합엔지니어링 고양 덕양구,,"학력무관 [우대사항] ㆍ수치모델링 가능자 최우선 ㆍ관련분야 석사이상 ㆍ프로그래밍 (Fortran, C, Python, Matlab 등), AutoCAD, GIS 업무관련 프로그램 숙련자 ㆍ영어 능통자 0 명 근무조건 고용형태..."
969d5d92ff231296,[대기업 통신사] 데이터 사이언티스트 초빙,TrueHR 서울 용산구,,"모델링 Tool(R, SAS, Python 등) 석사 출신 우대 ADP... Google Analytics), 분석, 모델링 Tool(R, SAS, Python 등) 석사 출신 우대 ADP 소유자 우대 0 명 근무조건 고용형태..."
cae2de07045cfb2b,"Java, Python 영상툴 개발자",에이아이메이커 서울 마곡동,,원하면 가능) 담당업무 - 영상 라벨링 Tool 개발 - Tool 정확성 개선 자격요건 - Java - Python 우대사항 - 관련 개발 경력 - 툴개발 경력 근무조건 - 월~금 AM9:30 ~ PM18:30 복지...
a25e09cf5d803404,Solutions Engineer (과장 ~ 부장급),Cloud Security & Application 서울 강남구,,"orchestration solutions (OpenShipft, Kubernetes) Programming ( Python, JavaScript, Golang etc.) 근무 형태: 정규직 급여: 80,000,000원..."
75291751255b54e3,Business Analyst (Coupang Eats),Coupang 2.9 서울,,"business degree (MS or MBA) Business-level experience with Python as a plus Previous experience in e-commerce, food delivery..."
1748baa27965fdbf,"MVP 개발 엔지니어(서버, 웹프론트) (정규직, 계약직, 프리랜서)",더테스터 대전 중구,,1년 이상의 서버 개발 경험 · 아래 옵션 중 하나의 기술 스택 사용 - JAVA기반의 Spring - Python 기반의 Django - Ruby 기반의 Rails 우대사항 · 팀단위로 프로젝트를 수주해본 적 있는...
04d685fc70b67d4e,Linux/Python/PHP/MySQL/백엔드 정규직 경력,일루미나리안 용인 보정동,,"보유 - DBMS(MySQL or MariaDB), scripting Language: bash, python, OOP 언어 중 가능자 - Back-End 서버를 개발해 보신 분 [우대사항] - Go(aka GoLang..."
ad07d6a330fb619a,TOAST Cloud 운영 및 기술지원,NHN 4.4 성남 판교역,,"Linux, Microsoft Solutions 등) - 2년 이상의 개발 경험 (Java, Python 등) - 기술 문서 작성 및 가이드 경험이 풍부한 자 - 대외 고객 기술 지원 경험 - Windows..."
33c8275cb3504d12,BigDate 플래폼 S/W 엔지니어(Infra),에스케이플래닛 성남 분당구,,인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python
5a299cf580491445,게임 데이터 분석가,쿡앱스 성남 분당구,,"데이터를 기반으로 한 커뮤니케이션 능력을 갖추신 분 수리적 직관 및 통찰력을 가지고 계신 분 우대사항 R, Python,Scala,SQL등의 툴을 이용한 데이터 분석 업무경험이 있으신 분 데이터 마이닝 및 머신러닝 관련 지식을..."
f54d416a3c78e275,DBA경력직,한국사이버결제 서울 구로구,,"mariadb ) 유 경험자 2) 프로그래밍 가능자 ( shell, php, jsp, jquery, python, c, java .. 등 ) 3) OS( LINUX, AIX) 관련 자격 보유자 4) 오라클 자격 보유자..."
fc037709d0770796,System SW 엔지니어,딥엑스 성남 분당구,,사항: 대학교(4년)졸업 이상 [기본 요구능력] - ASM/C/C++/ Python 언어 코딩 기술 - 운영체제 SW 설계 및 구현 - 알고리즘/네트워... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임...
210243e0776dc26f,Data Engineer(신입),PUBG 서울,,"해외 여행에 결격사유가 없고, 한국어 의사소통이 원활하신 분 - 서초 Office 출근이 가능하신 분 - python으로 프로그래밍이 가능하신 분 [우대 사항] - 퍼블릭 클라우드 서비스에서 개발하고 운영 하는 것에 관심..."
3933762f9f06df56,Data Scientist(CSS 모델링),Toss 서울 강남구,,"3년 이상) - 머신러닝 등 최신 알고리즘을 활용하여 실제 비즈니스 문제 해결 경험이 있으신 분 - SQL, Python, R 등 통계/분석 프로그램을 다룰 수 있으신 분 # 우대 사항 - 금융권 데이터 분석 및 모델링 업무..."
d69b5a1e60c65ce6,데이터 마케팅 경력사원,LG전자 3.8 서울 영등포구,,"경험 보유자 - 통계/개발 Tool 활용 능력 보유자 (SQL, R, Python, Scalar, Hadoop 등) 3) 우대 사항 - 높은 통계... 운영 경험자 - SQL, R, Python 등 통계 패키지 활용 자격증..."
b2661d357cf26c8f,플랫폼쉴드 시스템 개발,Nexon 성남 분당구,,"IP, 평판 등의 정보) 지원자격 - 전체 개발 경력 3~5년 - Python, Go 개발경력 우대(팀 내부 주 개발 언어가 Go, Python) - 비동기, 병렬처리 프로그래밍 기술 - OS, DB, H/W, 네트워..."
5e9359c4c2811720,[전액국비지원] 데이터 기반 홈IOT 서비스 개발 실무자 양성 및 취업연...,한국스마트홈산업협회 서울 금천구,,용프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일...
70767c5d54149524,정보전략 담당자 모집,넷마블 서울 구로구,,분 - 시스템 개발 또는 IT PM/PL 경력 3년 이상 보유하신 분 - Spring(혹은 .NET)과 Python 프로그래밍 능력을 보유하신 분 - 전략적 사고 역량을 보유하신 분 우대사항 - 관련분야 석/박사 학위 소유자...
f0b26e01bccd1591,[김해 포스트코로나 청년일자리 지원 사업] 2021년 (주)디앤알팩토리...,디앤알팩토리 경상남도 김해,,"성과금 지급, 정기 휴가. 직무 내용 - 직무 내용 : Mavlink Protocol, Arduino, Python, C / C+, Java 를 이용한 소프트웨어 개발. [근무시간 및 형태] 주 5일 근무 (오전) 10시..."
39484cfed2e71df9,기계학습 전문가 모집,엔씨소프트 2.7 성남 판교역,,"기간 : 2년 ~ 10년 필수조건 - 딥러닝 또는 강화학습 관련 전문 지식 및 R&D 경험 필수 - R&D에 python을 능숙하게 활용 할 수 있어야 하며, pytorch, tensorflow 등 딥러닝 라이브러리를 업무에..."
194bbf20319d9f24,"Systems Engineer, Ground Truth Automatio...",NVIDIA 서울,,"deep understanding of programming languages in C, C++, and Python. Experienced in developing system software mostly in user..."
0c32e6464cad3b0a,[카카오 클라우드]DBaaS(DataBase As A Service) 개...,카카오 4.0 성남 판교역,,"및 유지 보수 지원자격 필수 자격 협업을 우선 가치로 유연한 커뮤니케이션이 가능하신 분 golang, python 등으로 API 기반 서비스를 구현해본 경험이 있으신 분 서비스 요구 사항을 기능으로 구현할 수 있는 분..."
515cf3cc8bff3ed4,[Search] 네이버 검색시스템 DevOps 신입 개발자,네이버 서울,,비스 운영 [자격요건] · C/C++ 초급이상의 개발자(팀 메인 개발 언어) · shell script/ python 개발 경험자 [채용하고 싶은 분] · 열린 마음으로 동료 개발자 및 타 부서 담당자와 적극적으로 협업 할...
d6c05c588971df5a,백엔드 파운트 시스템 엔지니어 (현재 급여수준 이상 보장),파운트 서울 충정로역,,"경험 - Linux명령어 및shell스크립트 작성 능숙 우대사항 - Python, Java등을 이용한 프로그래밍 경험 네트워크및 서버에 대한 표준화... 립트 작성 능숙 우대사항 - Python, Java등을 이용한 프로그래..."
fb3395b4ba6b4f61,SW Engineer for R&D Extension Korea,Applied Materials Inc. 경기도 화성,,"engineer with C, C++, C#, Java, MATLAB, SQL data base, Python, Excel Macro, etc. c. Experience in multidisciplinary..."
f9dcc4b277dfcebc,[Search] [Vision] Computer Vision Engine...,네이버 서울,,"스템 엔지니어링 · 스마트렌즈 , 이미지 / 동영상 검색 , 비주얼 커머스 서비스 고도화에 기여 [자격요건] · Python, C++, Golang, Scala 등의 백엔드 개발 언어를 1 개 이상 자유롭게 활용 가능한 분..."
8a15326f80e07c08,Customer Operations Engineering Manager,Success Korea 대한민국,,experience in C++ or Java and Python - Network monitoring and application... C++ or Java and Python - Network...
25a21ebfa5410f05,eBeam System Engineer for R&D Extension...,Applied Materials Inc. 경기도 화성,,"Capability & programing experience with MATLAB, Python, etc. Qualifications Education: Master's Degree Skills..."
d4c52ba1a491a8b9,현대무벡스 경력사원 상시,현대무벡스 서울 종로구,,PM>웹기획|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>네트워크·서버·보안>정보보안|인터넷·IT·통신·모바일·게임>응용프로그래머>클라우드
6ede042ebe53ba49,RTL 기반 HW IP 설계 엔지니어 (딥러닝 하드웨어 프로세서 개발),딥엑스 성남 분당구,,"모델의 RTL IP 설계 및 IP 검증 가능자 - Language: Python/Perl, C/C++ [우대 조건] - ARM based SoC 설계... 검증 가능자 - Language: Python/Perl, C/C++ [우대..."
8c88208d5aa20d79,메시지플랫폼 개발,Nexon 성남 분당구,,"시스템 개발 지원자격 - C# 개발 가능하면서 python 개발 경험 소유자(또는 Python 개발 가능하면서 C# 개발 경험 소유자) - 대량... powershell, bash, python 등) 경험 - Windows..."
d017610d9828199c,"드론 데이터 스타트업, 엔젤스윙 엔지니어",엔젤스윙 서울 관악구,,"Ruby on Rails, Python, C++, AWS AWS, GCP... 기반 웹서비스 개발 경험 디버깅, 최적화 스킬 Javascript, Python, C++ 등 개발언어 중 자신있는 언어가 1가지 이상 있으신 분..."
0460b6a17b2645c1,하나금융투자 경력직 인재,하나금융투자 서울 여의도,,"금융사에서 퀀트 모델링 업무경험 보유, Machine Learning 모델링 가능, 고객 분석 가능, R, Python,SQL 사용, 관련 규정상 채용 결격사유 없는 자 - 우대사항 : 금융 공학 관련 석사학위 이상자, 증권사..."
0b9b89d4aca5a012,DevOps Developer,IBM 3.9 서울,,"Jenkins, Maven. Scripting: Any of BASH / Power shell, Python would be considered assets. Key responsibilities include..."
b03599413eff0e3d,웹 개발 및 서버 인프라 담당자,이든 서울 송파구,,"ㆍ클라우드 인프라 관리 및 서비스 아키텍처 설계 운영 ㆍ네트워크 및 시스템 모니터링 자격요건 ㆍJava, Python, GoLang, PHP 중 하나이상의 언어 경험자 ㆍ서버 네트워크에 대한 이해 ㆍ학력 : 학력무관 ㆍ경력..."
b183b99c3ff19b47,[KSTEC] 통계/Analytics 경력사원,지식시스템 성남 분당구,,"개발 (SPSS, SAS, R, Python, Java 기반) 2. 기업용... 경력 3년 ~ 10년 [기술요구사항] 1. SPSS, SAS, R, Python, Java 등 데이터분석/AI개발 도구 사용 가능자 2. Java..."
a4b72e38fb50bde0,콘텐츠서비스개발- 데이터엔지니어,Nexon 성남 분당구,,및 운영 - 서비스 자동화 업무 지원자격 - 경력제한 없음 - Python 또는 NodeJS를 활용한 시스템 개발 경험 - Linux 기반의... 론트엔드 및 웹 개발 경험 - Python 또는 Scala를 활용한 데이...
6b86ea39985912b6,TOAST Cloud 사업기획/영업,NHN 4.4 성남 판교역,,"Linux, Microsoft Solutions 등) - 2년 이상의 개발 경험 (Java, Python 등) - 기술 문서 작성 및 가이드 경험이 풍부한 자 - 대외 고객 기술 지원 경험 공통지원자격..."
2f9853d8068aa1f9,데이터 마트 개발,Nexon 성남 분당구,,등 데이터 파이프라인 구축에 대해 경험이 있으신 분 - SQL 활용 능력이 뛰어나신 분 우대사항 - Python이나 Scala 등과 같은 프로그래밍 언어를 활용하여 ETL 개발이 가능하신 분 - Spark를 활용하여...
